pid,pid_s,coupleid,countyid14,gender,age,edu,han_race,hukou,kids,income,fincome_per,urban,marriage_sat,secon_sat,shw_sat,division,hwh,work_only,femma,c_childage_min,c_elderpres,c_elderage_min,c_elderage_max
3369,3368,3910,308,Male,39,Junior high school or below,han,1.0,1,70000.0,20000.0,Rural,3.0,5.0,3.0,3.0,1.0,0,3.0,13.0,0.0,71.0,74.0
3368,3369,3910,308,Female,37,Junior high school or below,,1.0,1,26840.0,20000.0,Rural,5.0,5.0,5.0,5.0,3.0,0,3.0,13.0,0.0,60.0,74.0
3383,3382,3920,308,Female,26,Junior high school or below,han,0.0,1,45000.0,14400.0,Rural,3.0,3.0,2.0,3.0,2.0,0,3.0,2.0,1.0,46.0,46.0
3382,3383,3920,308,Male,27,Senior high school/secondary school/tec,,0.0,1,30000.0,14400.0,Rural,5.0,3.0,5.0,2.0,0.0,0,4.0,2.0,1.0,46.0,46.0
3431,3430,3984,310,Female,40,4-year college/Bachelor's degree or above,han,1.0,2,140000.0,500.0,Rural,4.0,3.0,3.0,4.0,5.0,0,4.0,14.0,0.0,91.0,77.0
3430,3431,3984,310,Male,42,Junior high school or below,han,1.0,2,36000.0,500.0,Rural,4.0,4.0,5.0,3.0,0.0,0,2.0,14.0,0.0,63.0,83.0
3433,3432,3989,310,Female,25,Senior high school/secondary school/tec,han,0.0,1,15600.0,17057.14,Rural,5.0,5.0,5.0,4.0,1.0,0,4.0,4.0,1.0,52.0,52.0
3432,3433,3989,310,Male,28,Senior high school/secondary school/tec,han,0.0,1,70000.0,17057.14,Rural,5.0,5.0,5.0,3.0,0.0,0,3.0,4.0,1.0,52.0,52.0
3440,3441,4001,310,Female,49,Junior high school or below,han,0.0,2,30000.0,27833.33,Rural,5.0,5.0,3.0,5.0,3.0,0,4.0,19.0,1.0,70.0,70.0
3441,3440,4001,310,Male,49,Junior high school or below,han,0.0,2,30000.0,27833.33,Rural,5.0,5.0,5.0,5.0,0.0,0,5.0,19.0,1.0,70.0,70.0
3475,3474,4045,312,Female,33,Junior high school or below,han,1.0,1,45000.0,45000.0,Rural,5.0,5.0,5.0,5.0,1.0,0,2.0,8.0,0.0,60.0,74.0
3474,3475,4045,312,Male,33,Junior high school or below,han,1.0,1,33000.0,45000.0,Rural,5.0,5.0,4.0,5.0,1.0,0,2.0,8.0,0.0,60.0,74.0
3478,3479,4047,312,Female,43,Junior high school or below,non-han,1.0,1,17000.0,16666.67,Rural,5.0,5.0,1.0,5.0,0.0,0,2.0,15.0,0.0,78.0,67.0
3479,3478,4047,312,Male,42,Junior high school or below,han,1.0,1,25300.0,16666.67,Rural,5.0,5.0,3.0,5.0,1.0,0,1.0,15.0,0.0,47.0,67.0
3486,3487,4051,312,Female,31,Junior high school or below,han,1.0,2,0.0,11250.0,Rural,5.0,5.0,5.0,5.0,10.0,0,5.0,2.0,0.0,89.0,68.0
3487,3486,4051,312,Male,36,Senior high school/secondary school/tec,han,1.0,2,0.0,11250.0,Rural,5.0,5.0,4.0,1.0,1.0,0,5.0,2.0,0.0,76.0,67.0
3525,3524,4122,314,Male,40,Senior high school/secondary school/tec,han,1.0,2,30000.0,37500.0,Urban,5.0,5.0,5.0,5.0,0.5,0,4.0,8.0,0.0,71.0,74.0
3524,3525,4122,314,Female,35,Senior high school/secondary school/tec,han,1.0,2,30000.0,37500.0,Urban,5.0,5.0,5.0,5.0,3.0,0,3.0,8.0,0.0,47.0,84.0
3535,3534,4131,314,Male,37,Junior high school or below,han,1.0,1,35000.0,7333.333,Urban,5.0,5.0,5.0,5.0,0.0,0,3.0,14.0,0.0,73.0,66.0
3534,3535,4131,314,Female,37,Junior high school or below,han,1.0,1,35000.0,7333.333,Urban,5.0,5.0,2.0,1.0,2.0,0,1.0,14.0,0.0,91.0,58.0
3538,3539,4138,314,Female,38,Senior high school/secondary school/tec,han,0.0,1,50000.0,33750.0,Urban,5.0,4.0,3.0,3.0,0.5,0,3.0,14.0,1.0,68.0,68.0
3539,3538,4138,314,Male,42,Senior high school/secondary school/tec,han,0.0,1,270000.0,33750.0,Urban,4.0,4.0,4.0,4.0,0.0,0,4.0,14.0,1.0,68.0,68.0
3541,3540,4139,308,Female,40,Senior high school/secondary school/tec,han,0.0,1,48000.0,26666.67,Urban,5.0,4.0,5.0,2.0,0.5,0,3.0,17.0,0.0,67.0,89.0
3540,3541,4139,308,Male,39,Junior high school or below,han,0.0,1,55000.0,26666.67,Urban,5.0,4.0,5.0,3.0,1.0,0,1.0,17.0,0.0,71.0,68.0
3574,3575,4177,318,Female,50,Senior high school/secondary school/tec,han,0.0,1,14400.0,33333.33,Urban,5.0,4.0,4.0,4.0,2.0,0,3.0,25.0,0.0,78.0,74.0
3575,3574,4177,318,Male,48,Junior high school or below,han,1.0,1,72000.0,33333.33,Urban,5.0,5.0,5.0,3.0,0.5,0,3.0,25.0,0.0,69.0,68.0
3577,3576,4179,318,Female,34,Senior high school/secondary school/tec,han,0.0,1,48000.0,53333.33,Urban,4.0,4.0,3.0,3.0,3.0,0,3.0,9.0,0.0,76.0,89.0
3576,3577,4179,318,Male,35,3-year college,han,0.0,1,70000.0,53333.33,Urban,4.0,5.0,5.0,4.0,1.0,0,4.0,9.0,0.0,73.0,67.0
3581,3580,4183,318,Female,33,4-year college/Bachelor's degree or above,han,0.0,1,270000.0,50000.0,Urban,3.0,3.0,1.0,2.0,0.5,0,1.0,7.0,0.0,51.0,83.0
3580,3581,4183,318,Male,35,3-year college,han,0.0,1,70000.0,50000.0,Urban,4.0,5.0,5.0,4.0,0.0,0,5.0,7.0,0.0,47.0,67.0
3584,3585,4186,318,Female,40,4-year college/Bachelor's degree or above,han,0.0,1,100000.0,58000.0,Urban,5.0,5.0,5.0,3.0,3.0,0,3.0,17.0,0.0,91.0,77.0
3585,3584,4186,318,Male,40,3-year college,han,0.0,1,40000.0,58000.0,Urban,5.0,5.0,5.0,3.0,1.0,0,3.0,17.0,0.0,72.0,77.0
3586,3587,4187,318,Male,45,Junior high school or below,han,0.0,1,16000.0,43333.33,Urban,5.0,5.0,5.0,5.0,0.5,0,3.0,22.0,0.0,47.0,77.0
3587,3586,4187,318,Female,44,Junior high school or below,han,0.0,1,28800.0,43333.33,Urban,4.0,4.0,4.0,5.0,1.0,0,5.0,22.0,0.0,70.0,83.0
3590,3591,4189,318,Female,45,3-year college,han,0.0,1,18000.0,93333.34,Urban,5.0,5.0,3.0,3.0,0.5,0,3.0,23.0,0.0,91.0,77.0
3591,3590,4189,318,Male,47,4-year college/Bachelor's degree or above,han,0.0,1,130000.0,93333.34,Urban,5.0,4.0,4.0,4.0,0.5,0,4.0,23.0,0.0,63.0,89.0
3598,3599,4206,318,Male,48,Junior high school or below,han,0.0,1,1300.0,2015.0,Urban,5.0,3.0,3.0,4.0,4.0,0,5.0,26.0,0.0,78.0,89.0
3599,3598,4206,318,Female,49,Junior high school or below,han,0.0,1,30000.0,2015.0,Urban,5.0,4.0,4.0,4.0,4.0,0,4.0,26.0,0.0,73.0,89.0
3601,3600,4210,318,Male,36,4-year college/Bachelor's degree or above,han,0.0,1,60000.0,40000.0,Urban,5.0,5.0,5.0,3.0,1.0,0,4.0,3.0,1.0,56.0,56.0
3600,3601,4210,318,Female,32,3-year college,,0.0,1,25000.0,40000.0,Urban,4.0,4.0,4.0,5.0,2.0,0,5.0,3.0,1.0,56.0,56.0
3616,3617,4240,319,Female,30,Junior high school or below,han,1.0,1,34600.0,650.0,Urban,3.0,2.0,1.0,4.0,1.0,0,3.0,3.0,1.0,55.0,55.0
3617,3616,4240,319,Male,29,Senior high school/secondary school/tec,han,0.0,1,70000.0,650.0,Urban,4.0,4.0,2.0,5.0,0.0,0,3.0,3.0,1.0,55.0,55.0
3628,3629,4262,319,Male,44,Junior high school or below,han,1.0,1,40000.0,2400.0,Urban,5.0,3.0,3.0,3.0,0.0,0,3.0,19.0,0.0,75.0,77.0
3629,3628,4262,319,Female,44,Junior high school or below,han,1.0,1,12000.0,2400.0,Urban,5.0,5.0,3.0,5.0,2.0,0,5.0,19.0,0.0,80.0,70.0
3634,3635,4266,319,Male,38,Junior high school or below,han,0.0,1,13000.0,9146.667,Urban,4.0,4.0,5.0,4.0,1.0,0,4.0,13.0,0.0,73.0,74.0
3635,3634,4266,319,Female,37,Junior high school or below,han,1.0,1,35000.0,9146.667,Urban,5.0,5.0,4.0,2.0,2.0,0,3.0,13.0,0.0,91.0,74.0
3641,3640,4280,319,Female,31,Junior high school or below,han,1.0,1,25000.0,20560.0,Urban,5.0,4.0,5.0,1.0,2.0,0,1.0,9.0,1.0,64.0,64.0
3640,3641,4280,319,Male,38,Junior high school or below,han,1.0,1,45000.0,20560.0,Urban,5.0,5.0,4.0,1.0,0.5,0,5.0,9.0,1.0,64.0,64.0
3645,3644,4288,319,Female,49,Junior high school or below,han,0.0,1,31200.0,21496.67,Urban,5.0,4.0,5.0,3.0,3.0,0,3.0,25.0,0.0,70.0,77.0
3644,3645,4288,319,Male,50,Junior high school or below,han,1.0,1,27000.0,21496.67,Urban,5.0,5.0,5.0,5.0,2.0,0,4.0,25.0,0.0,63.0,68.0
3656,3657,4298,319,Female,42,Junior high school or below,han,0.0,1,48000.0,20166.67,Urban,5.0,4.0,5.0,3.0,1.0,0,3.0,18.0,0.0,84.0,67.0
3657,3656,4298,319,Male,50,Junior high school or below,han,0.0,1,50000.0,20166.67,Urban,5.0,5.0,5.0,5.0,2.0,0,5.0,18.0,0.0,63.0,71.0
3660,3661,4308,42,Male,46,Senior high school/secondary school/tec,han,1.0,1,36000.0,34800.0,Urban,5.0,4.0,5.0,5.0,0.0,0,3.0,24.0,1.0,85.0,85.0
3661,3660,4308,42,Female,46,Junior high school or below,han,1.0,1,20000.0,34800.0,Urban,5.0,5.0,2.0,3.0,2.0,0,3.0,24.0,1.0,85.0,85.0
3664,3665,4313,42,Male,44,Junior high school or below,han,1.0,1,60000.0,25250.0,Urban,5.0,5.0,5.0,4.0,0.0,0,2.0,18.0,1.0,70.0,70.0
3665,3664,4313,42,Female,43,Junior high school or below,han,1.0,1,50000.0,25250.0,Urban,5.0,5.0,5.0,5.0,3.0,0,5.0,18.0,1.0,70.0,70.0
3669,3668,4316,42,Female,35,Junior high school or below,han,1.0,2,24000.0,10800.0,Urban,5.0,5.0,5.0,3.0,2.0,0,2.0,5.0,1.0,64.0,64.0
3668,3669,4316,42,Male,37,Junior high school or below,han,1.0,2,52000.0,10800.0,Urban,4.0,3.0,4.0,4.0,0.0,0,2.0,5.0,1.0,64.0,64.0
3676,3677,4322,42,Male,47,Junior high school or below,han,1.0,1,60000.0,26666.67,Urban,5.0,5.0,5.0,5.0,3.0,0,5.0,10.0,1.0,80.0,80.0
3677,3676,4322,42,Female,48,Junior high school or below,han,1.0,1,70000.0,26666.67,Urban,5.0,3.0,4.0,5.0,5.0,0,5.0,10.0,1.0,80.0,80.0
3680,3681,4324,42,Female,33,Senior high school/secondary school/tec,han,1.0,1,50000.0,4120.0,Urban,5.0,5.0,1.0,3.0,0.5,0,2.0,5.0,1.0,62.0,62.0
3681,3680,4324,42,Male,34,Senior high school/secondary school/tec,han,1.0,1,100000.0,4120.0,Urban,5.0,5.0,5.0,4.0,0.0,0,3.0,5.0,1.0,62.0,62.0
3703,3702,4342,42,Female,50,Junior high school or below,han,1.0,1,20000.0,29533.33,Urban,4.0,4.0,1.0,5.0,2.0,0,5.0,27.0,0.0,78.0,89.0
3702,3703,4342,42,Male,50,Senior high school/secondary school/tec,han,1.0,1,30000.0,29533.33,Urban,3.0,3.0,3.0,4.0,0.5,0,4.0,27.0,0.0,84.0,67.0
3732,3733,4377,42,Female,50,Junior high school or below,han,1.0,1,20000.0,12254.0,Rural,5.0,5.0,5.0,5.0,3.0,0,3.0,24.0,0.0,63.0,74.0
3733,3732,4377,42,Male,48,Junior high school or below,han,1.0,1,20000.0,12254.0,Rural,5.0,5.0,4.0,5.0,1.5,0,5.0,24.0,0.0,91.0,89.0
3749,3748,4391,27,Female,26,Senior high school/secondary school/tec,han,1.0,2,13000.0,16666.67,Urban,4.0,4.0,5.0,5.0,1.0,0,1.0,1.0,1.0,61.0,61.0
3748,3749,4391,27,Male,28,Junior high school or below,,1.0,2,32500.0,16666.67,Urban,5.0,1.0,1.0,5.0,0.5,0,1.0,1.0,1.0,61.0,61.0
3754,3753,4395,27,Female,44,Junior high school or below,han,1.0,3,40000.0,12000.0,Urban,5.0,5.0,5.0,5.0,1.0,0,5.0,18.0,0.0,80.0,89.0
3753,3754,4395,27,Male,46,Senior high school/secondary school/tec,han,1.0,3,30000.0,12000.0,Urban,5.0,5.0,5.0,4.0,1.0,0,4.0,18.0,0.0,91.0,89.0
3772,3771,4413,27,Male,39,3-year college,,1.0,2,37000.0,5000.0,Urban,5.0,5.0,2.0,2.0,1.0,0,5.0,6.0,0.0,76.0,89.0
3771,3772,4413,27,Female,36,Senior high school/secondary school/tec,han,0.0,2,50000.0,5000.0,Urban,1.0,1.0,1.0,5.0,1.0,0,4.0,6.0,0.0,84.0,89.0
3779,3778,4418,27,Female,42,Senior high school/secondary school/tec,han,0.0,1,20000.0,625.0,Urban,4.0,4.0,2.0,4.0,6.0,0,3.0,17.0,1.0,74.0,74.0
3778,3779,4418,27,Male,44,Junior high school or below,han,0.0,1,30000.0,625.0,Urban,4.0,3.0,5.0,5.0,0.0,0,4.0,17.0,1.0,74.0,74.0
3780,3781,4421,27,Male,46,Junior high school or below,han,0.0,2,37500.0,10500.0,Urban,4.0,5.0,4.0,5.0,2.0,0,5.0,20.0,1.0,70.0,70.0
3781,3780,4421,27,Female,43,Junior high school or below,han,0.0,2,24000.0,10500.0,Urban,5.0,5.0,5.0,3.0,2.0,0,3.0,20.0,1.0,70.0,70.0
3787,3786,4426,27,Male,45,Junior high school or below,han,0.0,3,40000.0,6250.0,Urban,5.0,5.0,5.0,5.0,0.5,0,4.0,15.0,0.0,80.0,74.0
3786,3787,4426,27,Female,40,Junior high school or below,han,0.0,3,37000.0,6250.0,Urban,5.0,4.0,3.0,4.0,1.0,0,3.0,15.0,0.0,76.0,89.0
3801,3802,4439,27,Male,43,Senior high school/secondary school/tec,han,1.0,1,30000.0,5800.0,Rural,5.0,5.0,3.0,5.0,0.0,0,4.0,18.0,0.0,63.0,77.0
3802,3801,4439,27,Female,46,Junior high school or below,han,1.0,1,48000.0,5800.0,Rural,5.0,5.0,5.0,4.0,6.0,0,3.0,18.0,0.0,63.0,68.0
3807,3806,4448,27,Female,48,Junior high school or below,han,1.0,4,30000.0,3850.0,Rural,5.0,4.0,3.0,5.0,1.0,0,2.0,8.0,0.0,66.0,68.0
3806,3807,4448,27,Male,47,Junior high school or below,han,1.0,4,5000.0,3850.0,Rural,4.0,5.0,5.0,4.0,0.5,0,4.0,20.0,0.0,66.0,68.0
3809,3808,4451,27,Female,41,Junior high school or below,han,1.0,2,35000.0,5075.0,Rural,5.0,4.0,4.0,4.0,4.0,0,4.0,16.0,0.0,66.0,74.0
3808,3809,4451,27,Male,43,Junior high school or below,han,1.0,2,45000.0,5075.0,Rural,5.0,4.0,5.0,4.0,0.0,0,3.0,16.0,0.0,80.0,89.0
3830,3831,4472,3,Male,50,Junior high school or below,han,1.0,1,60000.0,18350.0,Urban,5.0,5.0,5.0,2.0,3.0,0,2.0,26.0,0.0,71.0,83.0
3831,3830,4472,3,Female,47,4-year college/Bachelor's degree or above,han,1.0,1,30000.0,18350.0,Urban,5.0,3.0,5.0,4.0,2.0,0,4.0,26.0,0.0,69.0,89.0
3844,3843,4483,3,Male,46,4-year college/Bachelor's degree or above,han,0.0,1,50000.0,166666.7,Urban,5.0,5.0,3.0,5.0,0.5,0,5.0,17.0,0.0,64.0,74.0
3843,3844,4483,3,Female,42,3-year college,han,0.0,1,100000.0,166666.7,Urban,5.0,5.0,5.0,5.0,4.0,0,5.0,17.0,0.0,63.0,74.0
3849,3850,4489,3,Female,50,Junior high school or below,han,0.0,1,20000.0,30000.0,Urban,4.0,4.0,4.0,4.0,2.0,0,3.0,25.0,0.0,71.0,89.0
3850,3849,4489,3,Male,50,Junior high school or below,han,0.0,1,27000.0,30000.0,Urban,5.0,5.0,5.0,3.0,0.2,0,2.0,25.0,0.0,73.0,84.0
3868,3867,4504,3,Male,38,Junior high school or below,han,1.0,1,60000.0,11716.67,Urban,5.0,4.0,5.0,4.0,0.0,0,4.0,14.0,0.0,66.0,89.0
3867,3868,4504,3,Female,35,Junior high school or below,han,1.0,1,10000.0,11716.67,Urban,4.0,3.0,3.0,4.0,3.0,0,4.0,14.0,0.0,78.0,89.0
3870,3869,4507,3,Female,33,Senior high school/secondary school/tec,han,1.0,2,25000.0,16666.67,Urban,4.0,4.0,3.0,2.0,3.0,0,3.0,5.0,1.0,73.0,73.0
3869,3870,4507,3,Male,36,Junior high school or below,han,1.0,2,50000.0,16666.67,Urban,5.0,5.0,5.0,5.0,0.0,0,3.0,5.0,1.0,73.0,73.0
3871,3872,4510,3,Male,34,Senior high school/secondary school/tec,han,0.0,1,30000.0,14480.0,Urban,5.0,4.0,5.0,3.0,0.0,0,3.0,10.0,1.0,60.0,60.0
3872,3871,4510,3,Female,32,Junior high school or below,han,1.0,1,28000.0,14480.0,Urban,5.0,5.0,5.0,1.0,0.5,0,5.0,10.0,1.0,60.0,60.0
3874,3873,4511,3,Female,43,Junior high school or below,han,1.0,1,19200.0,8333.333,Urban,5.0,5.0,5.0,5.0,2.0,0,3.0,23.0,1.0,72.0,72.0
3873,3874,4511,3,Male,48,Junior high school or below,han,1.0,1,19200.0,8333.333,Urban,5.0,5.0,5.0,5.0,1.0,0,5.0,23.0,1.0,72.0,72.0
3889,3890,4524,3,Male,45,Junior high school or below,han,1.0,1,0.0,33333.33,Rural,5.0,5.0,5.0,5.0,1.0,0,3.0,21.0,0.0,63.0,68.0
3890,3889,4524,3,Female,44,Junior high school or below,han,1.0,1,35000.0,33333.33,Rural,5.0,5.0,5.0,5.0,2.0,0,5.0,21.0,0.0,84.0,74.0
3902,3901,4535,3,Female,48,Junior high school or below,han,1.0,2,25000.0,14285.71,Rural,5.0,5.0,5.0,5.0,4.5,0,1.0,25.0,1.0,76.0,76.0
3901,3902,4535,3,Male,50,Junior high school or below,han,1.0,2,24000.0,14285.71,Rural,4.0,4.0,5.0,3.0,0.0,0,3.0,25.0,1.0,76.0,76.0
3922,5821,4553,11,Male,25,Junior high school or below,han,1.0,2,25000.0,3335.0,Rural,5.0,5.0,5.0,3.0,1.0,0,3.0,0.0,0.0,52.0,89.0
5821,3922,4553,11,Female,26,Junior high school or below,,1.0,2,45000.0,3335.0,Rural,5.0,5.0,5.0,5.0,3.0,0,5.0,0.0,0.0,47.0,68.0
3926,3927,4557,214,Male,48,Junior high school or below,han,1.0,1,25000.0,34133.33,Urban,5.0,4.0,5.0,3.0,0.0,0,5.0,22.0,0.0,71.0,89.0
3927,3926,4557,214,Female,47,Junior high school or below,han,1.0,1,24000.0,34133.33,Urban,5.0,4.0,3.0,5.0,2.0,0,3.0,22.0,0.0,84.0,89.0
3928,3929,4560,214,Female,33,Junior high school or below,han,1.0,1,80000.0,31950.0,Urban,5.0,5.0,3.0,3.0,1.0,0,3.0,9.0,1.0,59.0,59.0
3929,3928,4560,214,Male,33,Senior high school/secondary school/tec,han,1.0,1,68000.0,31950.0,Urban,5.0,5.0,2.0,3.0,0.5,0,4.0,9.0,1.0,59.0,59.0
3936,3937,4568,214,Male,45,Senior high school/secondary school/tec,han,1.0,1,120000.0,40000.0,Urban,5.0,5.0,4.0,4.0,0.0,0,3.0,20.0,1.0,72.0,72.0
3937,3936,4568,214,Female,45,Junior high school or below,han,1.0,1,20000.0,40000.0,Urban,5.0,5.0,3.0,5.0,1.0,0,5.0,20.0,1.0,72.0,72.0
3939,3938,4570,214,Male,40,Junior high school or below,han,1.0,1,50000.0,31950.0,Urban,5.0,5.0,5.0,3.0,3.0,0,3.0,15.0,0.0,91.0,74.0
3938,3939,4570,214,Female,41,Junior high school or below,han,1.0,1,27000.0,31950.0,Urban,5.0,4.0,4.0,5.0,0.0,0,4.0,15.0,0.0,91.0,89.0
3946,3949,4581,214,Male,31,4-year college/Bachelor's degree or above,,0.0,0,30000.0,25201.43,Urban,5.0,4.0,4.0,3.0,1.0,0,3.0,1.0,1.0,64.0,64.0
3949,3946,4581,214,Female,28,3-year college,han,0.0,0,35000.0,25201.43,Urban,3.0,3.0,3.0,3.0,3.0,0,5.0,9.0,1.0,64.0,64.0
3964,3963,4601,214,Female,25,Junior high school or below,han,1.0,2,25000.0,1050.0,Rural,5.0,5.0,5.0,1.0,5.0,0,5.0,2.0,1.0,69.0,69.0
3963,3964,4601,214,Male,35,Junior high school or below,han,1.0,2,0.0,1050.0,Rural,5.0,3.0,5.0,2.0,0.5,0,5.0,2.0,1.0,69.0,69.0
3970,3969,4604,214,Female,44,Junior high school or below,han,1.0,1,2000.0,32000.0,Urban,4.0,5.0,3.0,4.0,3.0,0,4.0,21.0,0.0,63.0,78.0
3969,3970,4604,214,Male,45,Junior high school or below,han,1.0,1,180.0,32000.0,Urban,5.0,5.0,5.0,5.0,2.0,0,5.0,21.0,0.0,81.0,74.0
3980,3979,4612,214,Female,29,3-year college,han,0.0,1,100000.0,66000.0,Rural,4.0,4.0,3.0,3.0,5.0,0,3.0,3.0,1.0,58.0,58.0
3979,3980,4612,214,Male,29,Senior high school/secondary school/tec,han,1.0,1,84000.0,66000.0,Rural,4.0,5.0,5.0,5.0,0.0,0,3.0,3.0,1.0,58.0,58.0
3993,3994,4628,214,Male,44,Junior high school or below,han,1.0,1,30000.0,29400.0,Urban,5.0,4.0,4.0,4.0,0.0,0,3.0,17.0,1.0,74.0,74.0
3994,3993,4628,214,Female,41,Junior high school or below,han,1.0,1,20000.0,29400.0,Urban,5.0,5.0,4.0,3.0,2.0,0,3.0,17.0,1.0,74.0,74.0
3997,3998,4631,214,Female,46,Senior high school/secondary school/tec,han,1.0,1,0.0,60000.0,Urban,4.0,4.0,1.0,3.0,3.0,0,1.0,23.0,0.0,71.0,74.0
3998,3997,4631,214,Male,48,Junior high school or below,han,1.0,1,200000.0,60000.0,Urban,5.0,5.0,5.0,4.0,1.0,0,5.0,23.0,0.0,71.0,77.0
4001,4002,4636,214,Male,48,Senior high school/secondary school/tec,han,0.0,1,24000.0,26260.0,Urban,5.0,5.0,5.0,5.0,0.0,0,4.0,19.0,1.0,67.0,67.0
4002,4001,4636,214,Female,43,Junior high school or below,han,1.0,1,8.0,26260.0,Urban,3.0,2.0,2.0,2.0,2.0,0,2.0,19.0,1.0,67.0,67.0
4008,4007,4640,214,Female,49,Junior high school or below,han,1.0,1,2000.0,17100.0,Urban,5.0,5.0,3.0,5.0,2.0,0,4.0,23.0,0.0,63.0,84.0
4007,4008,4640,214,Male,48,Junior high school or below,han,1.0,1,50000.0,17100.0,Urban,5.0,5.0,5.0,4.0,0.0,0,3.0,23.0,0.0,78.0,84.0
4025,4026,4674,212,Male,49,Junior high school or below,han,1.0,2,20000.0,10295.0,Rural,5.0,5.0,5.0,5.0,1.0,0,5.0,21.0,0.0,71.0,77.0
4026,4025,4674,212,Female,48,Junior high school or below,han,1.0,2,22000.0,10295.0,Rural,3.0,4.0,3.0,5.0,4.0,0,5.0,21.0,0.0,63.0,89.0
4043,4044,4688,212,Male,39,Junior high school or below,han,1.0,2,13000.0,8100.0,Rural,5.0,4.0,3.0,4.0,0.0,0,3.0,8.0,1.0,67.0,67.0
4044,4043,4688,212,Female,37,Junior high school or below,han,1.0,2,25000.0,8100.0,Rural,4.0,4.0,3.0,4.0,2.0,0,3.0,8.0,1.0,67.0,67.0
4062,4061,4705,216,Female,26,Senior high school/secondary school/tec,han,1.0,1,40000.0,11482.5,Rural,3.0,4.0,4.0,3.0,2.0,0,2.0,2.0,1.0,54.0,54.0
4061,4062,4705,216,Male,32,Senior high school/secondary school/tec,han,1.0,1,120000.0,11482.5,Rural,3.0,4.0,4.0,4.0,0.0,0,4.0,2.0,1.0,54.0,54.0
4075,4074,4715,216,Female,44,4-year college/Bachelor's degree or above,han,1.0,2,8000.0,3800.0,Rural,5.0,5.0,5.0,5.0,3.0,0,5.0,16.0,0.0,79.0,83.0
4074,4075,4715,216,Male,49,Junior high school or below,han,1.0,2,13000.0,3800.0,Rural,5.0,3.0,3.0,3.0,0.0,0,3.0,16.0,0.0,73.0,89.0
4077,4076,4717,216,Female,30,Junior high school or below,han,0.0,3,70000.0,11200.0,Urban,5.0,5.0,5.0,3.0,0.0,0,3.0,2.0,1.0,56.0,56.0
4076,4077,4717,216,Male,34,Junior high school or below,han,0.0,3,20000.0,11200.0,Urban,5.0,4.0,3.0,3.0,0.5,0,4.0,2.0,1.0,56.0,56.0
4078,4079,4718,216,Male,35,Junior high school or below,han,0.0,2,48000.0,20400.0,Urban,5.0,3.0,2.0,4.0,0.0,0,2.0,1.0,1.0,58.0,58.0
4079,4078,4718,216,Female,34,Junior high school or below,han,0.0,2,70000.0,20400.0,Urban,4.0,5.0,4.0,5.0,5.0,0,5.0,1.0,1.0,58.0,58.0
4084,4086,4725,216,Male,32,4-year college/Bachelor's degree or above,han,0.0,2,24600.0,18357.5,Urban,4.0,4.0,3.0,3.0,0.0,0,4.0,0.0,1.0,56.0,56.0
4086,4084,4725,216,Female,27,3-year college,han,0.0,2,48000.0,18357.5,Urban,3.0,3.0,1.0,1.0,5.0,0,1.0,0.0,1.0,56.0,56.0
4093,4092,4733,55,Male,45,Junior high school or below,han,0.0,1,40000.0,13333.33,Urban,5.0,5.0,5.0,5.0,1.0,0,4.0,23.0,0.0,78.0,68.0
4092,4093,4733,55,Female,43,Junior high school or below,han,0.0,1,30000.0,13333.33,Urban,5.0,5.0,5.0,5.0,3.0,0,5.0,23.0,0.0,91.0,68.0
4098,4099,4738,216,Female,46,Junior high school or below,han,1.0,1,20000.0,10000.0,Urban,5.0,3.0,3.0,3.0,2.0,0,3.0,23.0,0.0,69.0,67.0
4099,4098,4738,216,Male,47,Junior high school or below,han,1.0,1,30000.0,10000.0,Urban,5.0,5.0,5.0,3.0,0.5,0,3.0,23.0,0.0,69.0,83.0
4100,4101,4739,216,Male,40,3-year college,han,1.0,2,0.0,50625.0,Urban,5.0,5.0,5.0,5.0,0.5,0,4.0,6.0,0.0,72.0,89.0
4101,4100,4739,216,Female,38,Junior high school or below,han,1.0,2,25000.0,50625.0,Urban,5.0,4.0,3.0,3.0,2.0,0,3.0,6.0,0.0,84.0,71.0
4103,4104,4744,216,Male,39,Junior high school or below,han,1.0,1,19200.0,3080.0,Urban,3.0,1.0,3.0,5.0,0.0,0,2.0,6.0,1.0,70.0,70.0
4104,4103,4744,216,Female,29,Junior high school or below,han,1.0,1,1500.0,3080.0,Urban,4.0,4.0,5.0,4.0,3.0,0,3.0,6.0,1.0,70.0,70.0
4106,4105,4746,216,Female,45,Junior high school or below,han,1.0,1,30000.0,12333.33,Urban,2.0,3.0,2.0,5.0,4.0,0,3.0,23.0,0.0,72.0,83.0
4105,4106,4746,216,Male,50,Junior high school or below,han,1.0,1,30000.0,12333.33,Urban,4.0,3.0,4.0,4.0,1.0,0,3.0,23.0,0.0,91.0,67.0
4108,4107,4747,216,Female,41,Junior high school or below,han,1.0,1,40000.0,22000.0,Urban,4.0,5.0,1.0,1.0,1.0,0,1.0,5.0,0.0,84.0,89.0
4107,4108,4747,216,Male,41,Junior high school or below,han,1.0,1,30000.0,22000.0,Urban,5.0,5.0,5.0,5.0,0.0,0,3.0,5.0,0.0,76.0,68.0
4110,4109,4748,216,Male,46,Junior high school or below,han,1.0,1,50000.0,24000.0,Urban,3.0,4.0,3.0,5.0,1.0,0,4.0,26.0,0.0,76.0,65.0
