pid,pid_s,coupleid,countyid14,gender,age,edu,han_race,hukou,kids,income,fincome_per,urban,marriage_sat,secon_sat,shw_sat,division,hwh,work_only,femma,c_childage_min,c_elderpres,c_elderage_min,c_elderage_max
5454,5453,6064,320,Female,48,Junior high school or below,han,1,2,,6776.25,Urban,5,5,5,4,2,0,5,11,0,,
5453,5454,6064,320,Male,46,Junior high school or below,han,1,2,,6776.25,Urban,5,5,5,4,1,0,4,11,0,,
5471,5472,6077,320,Male,35,Junior high school or below,han,1,2,,6726.667,Urban,4,4,5,3,0,0,3,3,1,61,61
5472,5471,6077,320,Female,35,Junior high school or below,han,1,2,,6726.667,Urban,4,4,3,4,2,0,5,3,1,61,61
5478,5477,6079,320,Male,41,Junior high school or below,han,1,2,,2625,Urban,5,5,5,5,0,0,5,4,0,,
5477,5478,6079,320,Female,38,Junior high school or below,han,1,2,,2625,Urban,4,5,1,5,3,0,5,4,0,,
5489,5490,6094,4,Male,29,Junior high school or below,han,1,3,,2440,Urban,,,,,,0,,3,1,61,61
5490,5489,6094,4,Female,29,Senior high school/secondary school/tec,han,1,3,,2440,Urban,,,,,,0,,3,1,61,61
5492,5491,6095,4,Female,30,Junior high school or below,han,1,3,,8390,Urban,5,5,5,3,3,0,3,4,0,,
5491,5492,6095,4,Male,32,Junior high school or below,han,1,3,,8390,Urban,5,5,5,5,1,0,5,4,0,,
5502,5501,6105,4,Female,31,Junior high school or below,han,1,2,,3433.333,Urban,4,3,5,3,0,0,4,5,1,59,59
5501,5502,6105,4,Male,32,Junior high school or below,han,1,2,,3433.333,Urban,3,2,4,4,2,0,5,5,1,59,59
5505,5506,6107,4,Male,39,Senior high school/secondary school/tec,han,1,2,,65017.5,Urban,3,3,3,3,0,0,3,6,0,,
5506,5505,6107,4,Female,39,Junior high school or below,han,1,2,,65017.5,Urban,4,4,3,4,3,0,3,6,0,,
5507,5508,6109,4,Female,47,Junior high school or below,han,1,3,,2915,Urban,5,3,5,3,0,0,3,19,1,88,88
5508,5507,6109,4,Male,47,Junior high school or below,han,1,3,,2915,Urban,4,4,3,5,2,0,4,19,1,88,88
5510,5509,6111,4,Female,25,Junior high school or below,han,1,1,,3602.5,Urban,3,3,3,3,2,0,4,1,1,53,53
5509,5510,6111,4,Male,25,Junior high school or below,han,1,1,,3602.5,Urban,4,4,5,4,0,0,3,1,1,53,53
5513,5514,6115,4,Male,28,Junior high school or below,han,1,2,,3666.667,Urban,5,5,5,5,5,0,4,5,1,56,56
5514,5513,6115,4,Female,31,Junior high school or below,han,1,2,,3666.667,Urban,5,3,3,4,2,0,5,5,1,56,56
5515,5516,6116,4,Male,50,Junior high school or below,han,1,2,,4610,Urban,5,2,5,4,0.5,0,5,23,0,,
5516,5515,6116,4,Female,48,Junior high school or below,han,1,2,,4610,Urban,3,2,4,5,1,0,3,23,0,,
5517,5518,6118,4,Male,35,Junior high school or below,han,1,2,,2013.333,Urban,4,3,4,5,0,0,5,6,1,62,62
5518,5517,6118,4,Female,38,Junior high school or below,han,1,2,,2013.333,Urban,5,5,5,5,3,0,5,6,1,62,62
5520,5519,6121,4,Female,40,Junior high school or below,han,1,3,,4824.286,Urban,5,5,5,5,10,0,5,5,1,65,65
5519,5520,6121,4,Male,43,Junior high school or below,han,1,3,,4824.286,Urban,5,5,5,5,2,0,3,5,1,65,65
5525,5524,6124,4,Female,49,Junior high school or below,han,1,2,,11035,Urban,5,5,4,5,3,0,5,25,0,,
5524,5525,6124,4,Male,49,Junior high school or below,han,1,2,,11035,Urban,5,5,4,5,1,0,5,25,0,,
5529,5528,6126,4,Male,45,Junior high school or below,han,1,2,,11584,Urban,5,2,5,5,0,0,3,8,0,,
5528,5529,6126,4,Female,46,Junior high school or below,han,1,2,,11584,Urban,5,5,5,3,4,0,5,8,0,,
5531,5530,6128,4,Female,35,Junior high school or below,han,1,3,,4368.571,Urban,5,5,4,5,2,0,3,2,1,65,65
5530,5531,6128,4,Male,37,Junior high school or below,han,1,3,,4368.571,Urban,5,5,5,3,2,0,3,2,1,65,65
5533,5532,6129,4,Male,43,Junior high school or below,han,1,3,,1105,Urban,5,5,5,5,1,0,4,4,0,,
5532,5533,6129,4,Female,41,Junior high school or below,han,1,3,,1105,Urban,5,5,3,5,2,0,3,4,0,,
5534,5535,6130,4,Male,47,Junior high school or below,han,1,3,,1880,Urban,5,4,3,4,2,0,3,2,0,,
5535,5534,6130,4,Female,42,Junior high school or below,han,1,3,,1880,Urban,5,5,4,5,2,0,3,2,0,,
5537,5538,6134,4,Male,32,Junior high school or below,han,1,2,,4283.333,Urban,5,3,5,5,0,0,5,4,1,55,55
5538,5537,6134,4,Female,30,Junior high school or below,han,1,2,,4283.333,Urban,5,5,1,5,2,0,4,4,1,55,55
5540,5541,6141,4,Male,28,Junior high school or below,han,1,2,,9360,Rural,5,4,5,4,1,0,5,0,1,56,56
5541,5540,6141,4,Female,27,Junior high school or below,han,1,2,,9360,Rural,5,4,2,4,1,0,5,0,1,56,56
5542,5544,6144,4,Male,33,Junior high school or below,han,1,2,,10854,Rural,4,4,5,5,0,0,5,6,1,60,60
5544,5542,6144,4,Female,32,Junior high school or below,han,1,2,,10854,Rural,4,4,2,4,3,0,4,6,1,60,60
5545,5543,6145,4,Female,25,Junior high school or below,han,1,2,,10854,Rural,5,5,3,5,2,0,5,1,1,60,60
5543,5545,6145,4,Male,27,Junior high school or below,han,1,2,,10854,Rural,4,5,5,5,1,0,5,1,1,60,60
5548,5549,6150,4,Male,41,Senior high school/secondary school/tec,han,1,3,,11285.71,Rural,5,3,5,5,1,0,4,7,1,70,70
5549,5548,6150,4,Female,41,Junior high school or below,han,1,3,,11285.71,Rural,4,5,3,4,2,0,5,7,1,70,70
5551,5550,6151,4,Female,41,Junior high school or below,han,1,2,,14125,Rural,5,5,5,5,3,0,3,10,0,,
5550,5551,6151,4,Male,45,Senior high school/secondary school/tec,han,1,2,,14125,Rural,4,4,5,5,1,0,5,10,0,,
5552,5553,6152,4,Male,50,Junior high school or below,han,1,2,,4666.667,Rural,5,5,5,4,0,0,5,21,0,,
5553,5552,6152,4,Female,48,Junior high school or below,han,1,2,,4666.667,Rural,5,5,5,4,0,0,5,21,0,,
5555,5554,6153,4,Female,48,4-year college/Bachelor's degree or above,han,1,3,,8558.333,Rural,4,5,4,3,3,0,5,24,,,
5554,5555,6153,4,Male,48,Junior high school or below,han,1,3,,8558.333,Rural,4,4,5,5,0,0,5,24,,,
5557,5556,6154,4,Female,26,Junior high school or below,han,1,1,,8558.333,Rural,4,4,5,4,2,0,5,5,1,48,48
5556,5557,6154,4,Male,26,Junior high school or below,han,1,1,,8558.333,Rural,4,4,5,4,0,0,5,5,1,48,48
5558,5559,6156,4,Male,26,Junior high school or below,han,1,2,,5130,Rural,5,4,5,5,2,0,5,2,1,65,65
5559,5558,6156,4,Female,26,Junior high school or below,han,1,2,,5130,Rural,4,5,5,5,2,0,5,2,1,65,65
5561,5560,6157,4,Male,48,Junior high school or below,han,1,3,,4014.286,Rural,5,3,5,5,0,0,5,7,0,,
5560,5561,6157,4,Female,46,Junior high school or below,han,1,3,,4014.286,Rural,5,4,3,4,3,0,5,7,0,,
5563,5562,6160,4,Female,26,Junior high school or below,han,1,2,,4150,Rural,5,4,3,5,2,0,5,5,1,52,52
5562,5563,6160,4,Male,27,Junior high school or below,han,1,2,,4150,Rural,5,3,5,5,1,0,5,5,1,52,52
5564,5565,6161,4,Female,46,Junior high school or below,han,1,2,,3977.5,Rural,5,4,2,5,4,0,5,14,1,74,74
5565,5564,6161,4,Male,46,Junior high school or below,han,1,2,,3977.5,Rural,4,4,5,4,0,0,4,14,1,74,74
5572,5573,6168,4,Male,47,Junior high school or below,han,1,2,,10338.57,Rural,4,3,5,5,0,0,5,24,0,,
5573,5572,6168,4,Female,47,Junior high school or below,han,1,2,,10338.57,Rural,4,5,4,5,3,0,5,24,0,,
5575,5574,6169,4,Female,49,Junior high school or below,han,1,4,,15275,Rural,5,5,2,5,4,0,5,20,0,,
5574,5575,6169,4,Male,50,Junior high school or below,han,1,4,,15275,Rural,5,4,5,5,3,0,3,20,0,,
5578,5577,6172,4,Female,35,Junior high school or below,han,1,2,,9936.667,Rural,5,5,2,5,4,0,2,8,1,72,72
5577,5578,6172,4,Male,33,Junior high school or below,han,1,2,,9936.667,Rural,5,5,5,5,0,0,1,8,1,72,72
5580,5579,6173,4,Female,41,Junior high school or below,han,1,2,,2875,Rural,5,5,3,5,4,0,3,10,0,,
5579,5580,6173,4,Male,43,Junior high school or below,han,1,2,,2875,Rural,5,5,5,5,0,0,3,10,0,,
5582,5581,6174,4,Female,40,Junior high school or below,han,1,2,,6525,Rural,5,5,2,5,5,0,3,8,0,,
5581,5582,6174,4,Male,40,Junior high school or below,han,1,2,,6525,Rural,5,3,5,5,0,0,5,8,0,,
5584,5583,6175,4,Female,50,Junior high school or below,han,1,2,,8895,Rural,5,4,2,5,5,0,3,24,1,78,78
5583,5584,6175,4,Male,50,Junior high school or below,han,1,2,,8895,Rural,5,3,5,5,0,0,5,24,1,78,78
5588,5587,6182,4,Female,32,3-year college,han,1,2,,5416.667,Rural,5,5,3,3,5,0,5,5,1,56,56
5587,5588,6182,4,Male,30,Junior high school or below,han,1,2,,5416.667,Rural,5,4,5,5,1,0,3,5,1,56,56
5589,5590,6183,4,Male,45,Junior high school or below,han,1,2,,18866.67,Rural,5,3,5,5,0,0,4,11,0,,
5590,5589,6183,4,Female,44,Junior high school or below,han,1,2,,18866.67,Rural,5,5,3,5,4,0,5,11,0,,
5591,5592,6184,4,Male,43,Junior high school or below,han,1,3,,4840,Rural,5,3,5,3,0,0,5,3,0,,
5592,5591,6184,4,Female,46,Junior high school or below,han,1,3,,4840,Rural,5,4,3,5,5,0,5,3,0,,
5595,5596,6186,4,Male,49,Junior high school or below,han,1,3,,11066.67,Rural,5,5,5,3,1,0,5,17,1,84,84
5596,5595,6186,4,Female,46,Junior high school or below,han,1,3,,11066.67,Rural,5,5,5,5,3,0,5,17,1,84,84
5604,5603,6192,4,Female,26,3-year college,han,1,0,,12901.67,Rural,4,5,4,5,0,0,5,,1,60,60
5603,5604,6192,4,Male,27,3-year college,han,1,0,,12901.67,Rural,4,3,5,5,0,0,5,,1,60,60
5605,5606,6194,4,Male,48,Junior high school or below,han,1,3,,17720,Rural,5,4,5,5,0,0,5,23,0,,
5606,5605,6194,4,Female,48,Junior high school or below,han,1,3,,17720,Rural,5,5,5,5,2,0,5,23,0,,
5610,5611,6198,4,Male,40,Junior high school or below,han,1,2,,6200,Rural,5,5,5,4,2,0,4,10,1,67,67
5611,5610,6198,4,Female,36,Junior high school or below,han,1,2,,6200,Rural,4,4,5,5,2,0,5,10,1,67,67
5626,5625,6212,4,Male,49,Junior high school or below,han,1,2,,8085.714,Rural,4,4,5,4,0,0,5,24,,,
5625,5626,6212,4,Female,48,Junior high school or below,han,1,2,,8085.714,Rural,4,4,4,4,3,0,5,24,,,
5629,5630,6215,4,Male,50,Junior high school or below,han,1,3,,11720,Rural,5,5,5,4,2,0,5,25,0,,
5630,5629,6215,4,Female,47,Junior high school or below,han,1,3,,11720,Rural,4,5,4,5,3,0,5,25,0,,
5632,5631,6217,4,Male,35,Junior high school or below,han,1,2,,3590,Rural,5,4,5,4,1,0,5,8,1,64,64
5631,5632,6217,4,Female,33,Junior high school or below,han,1,2,,3590,Rural,4,4,4,5,1,0,5,8,1,64,64
5635,5636,6227,5,Male,30,Senior high school/secondary school/tec,han,1,2,,9426.429,Rural,5,5,5,2,0,0,4,1,1,59,59
5636,5635,6227,5,Female,30,Junior high school or below,han,1,2,,9426.429,Rural,5,5,5,5,1,0,3,1,1,59,59
5641,5642,6235,5,Female,45,Junior high school or below,han,1,2,,11087.5,Rural,5,5,5,5,2,0,5,13,0,,
5642,5641,6235,5,Male,46,Junior high school or below,han,1,2,,11087.5,Rural,,,,,0,0,,13,0,,
5656,5657,6253,5,Male,44,Junior high school or below,han,1,2,,5062.5,Rural,5,5,5,5,0,0,5,16,0,,
5657,5656,6253,5,Female,44,Junior high school or below,han,1,2,,5062.5,Rural,5,5,5,5,8,0,5,16,0,,
5659,5658,6255,5,Female,48,Junior high school or below,han,1,2,,4185,Rural,4,4,5,4,3,0,2,20,0,,
5658,5659,6255,5,Male,47,Junior high school or below,han,1,2,,4185,Rural,4,4,5,4,1,0,3,20,0,,
5660,5661,6256,5,Male,49,Senior high school/secondary school/tec,han,1,2,,25566.67,Rural,5,5,5,5,4,0,5,19,0,,
5661,5660,6256,5,Female,47,Junior high school or below,han,1,2,,25566.67,Rural,5,5,5,5,8,0,4,19,0,,
5667,5666,6262,5,Female,47,Junior high school or below,han,0,2,,6264,Urban,5,5,5,5,5,0,5,22,1,75,75
5666,5667,6262,5,Male,47,Junior high school or below,han,0,2,,6264,Urban,5,5,5,5,1,0,3,22,1,75,75
5679,5680,6276,5,Male,28,Junior high school or below,han,0,1,,3337.5,Urban,5,5,5,3,2,0,5,1,1,52,52
5680,5679,6276,5,Female,25,Senior high school/secondary school/tec,han,1,1,,3337.5,Urban,5,5,5,5,2,0,5,1,1,52,52
5693,5692,6288,5,Male,48,Junior high school or below,han,1,2,,8350,Rural,5,5,5,3,2,0,5,21,0,,
5692,5693,6288,5,Female,47,Junior high school or below,han,1,2,,8350,Rural,5,5,5,5,3,0,5,21,0,,
5696,5697,6296,5,Male,45,Junior high school or below,han,1,2,,6525,Rural,,,,,0,0,,6,0,,
5697,5696,6296,5,Female,41,Junior high school or below,han,,2,,6525,Rural,5,5,5,5,1,0,5,6,0,,
5698,5699,6300,5,Female,40,Junior high school or below,han,1,2,,6971.667,Rural,5,5,5,5,4,0,3,4,1,70,70
5699,5698,6300,5,Male,41,Junior high school or below,han,1,2,,6971.667,Rural,5,5,5,2,1,0,2,4,1,70,70
5700,5701,6302,5,Male,49,Junior high school or below,han,1,2,,3412.5,Rural,,,,,1,0,,15,0,,
5701,5700,6302,5,Female,46,Junior high school or below,han,1,2,,3412.5,Rural,5,5,5,5,3,0,5,15,0,,
5702,5703,6303,5,Female,36,Junior high school or below,han,1,2,,9290,Rural,5,5,5,5,4,0,3,5,1,61,61
5703,5702,6303,5,Male,36,Junior high school or below,han,1,2,,9290,Rural,5,5,5,2,3,0,2,5,1,61,61
5712,5713,6315,11,Male,47,Junior high school or below,han,1,2,,3326.25,Urban,5,5,5,5,0,0,5,15,1,81,81
5713,5712,6315,11,Female,47,Junior high school or below,han,1,2,,3326.25,Urban,5,5,4,5,6,0,5,15,1,81,81
5723,5722,6321,11,Male,45,Junior high school or below,han,1,1,,5070,Urban,5,5,5,3,0,0,2,22,1,86,86
5722,5723,6321,11,Female,44,Junior high school or below,han,1,1,,5070,Urban,5,4,5,3,2,0,5,22,1,86,86
5724,5725,6323,11,Female,43,Junior high school or below,han,1,2,,927.5,Urban,4,4,2,4,4,0,5,11,0,,
5725,5724,6323,11,Male,42,Junior high school or below,han,1,2,,927.5,Urban,5,5,5,5,1,0,4,11,0,,
5727,5726,6325,11,Female,37,Junior high school or below,han,1,2,,8773.333,Urban,3,5,3,5,2,0,3,10,1,70,70
5726,5727,6325,11,Male,41,Junior high school or below,han,1,2,,8773.333,Urban,4,5,4,4,1,0,4,10,1,70,70
5729,5728,6328,11,Female,44,Junior high school or below,han,1,1,,9014,Urban,4,4,4,5,4,0,5,23,0,,
5728,5729,6328,11,Male,44,Junior high school or below,han,1,1,,9014,Urban,,,,,0,0,,23,0,,
5731,5730,6330,11,Male,38,Junior high school or below,han,1,2,,5040,Urban,5,5,4,3,1,0,2,7,0,,
5730,5731,6330,11,Female,36,Junior high school or below,han,1,2,,5040,Urban,5,5,5,4,1,0,3,7,0,,
5737,5736,6334,11,Female,45,Junior high school or below,han,1,2,,11433.33,Rural,5,5,5,5,4,0,5,9,0,,
5736,5737,6334,11,Male,46,Junior high school or below,han,1,2,,11433.33,Rural,5,5,5,5,1,0,5,9,0,,
5748,5749,6346,11,Female,43,Junior high school or below,han,1,2,,4525,Rural,4,5,4,4,1,0,3,10,0,,
5749,5748,6346,11,Male,43,Junior high school or below,han,1,2,,4525,Rural,5,5,5,5,1,0,1,10,0,,
5752,5753,6349,11,Female,44,Junior high school or below,han,1,2,,11672,Rural,5,4,2,5,1,0,5,21,0,,
5753,5752,6349,11,Male,47,Junior high school or below,han,1,2,,11672,Rural,5,4,5,5,1,0,5,21,0,,
5763,5762,6356,11,Male,33,Junior high school or below,han,1,2,,617.5,Rural,4,3,3,4,0,0,3,5,0,,
5762,5763,6356,11,Female,31,Junior high school or below,han,1,2,,617.5,Rural,4,3,3,3,7,0,3,5,0,,
5767,5766,6358,11,Female,37,Junior high school or below,han,1,2,,1632.5,Rural,4,4,5,4,5,0,4,6,0,,
5766,5767,6358,11,Male,36,Junior high school or below,han,1,2,,1632.5,Rural,5,4,5,3,2,0,1,6,0,,
5774,5775,6364,11,Male,28,Junior high school or below,han,1,2,,15625,Rural,4,5,4,4,1,0,5,0,0,,
5775,5774,6364,11,Female,27,Junior high school or below,han,1,2,,15625,Rural,5,5,4,4,3,0,5,0,0,,
5786,5785,6371,11,Female,31,Junior high school or below,han,1,2,,10807.5,Urban,4,4,3,3,5,0,4,2,0,,
5785,5786,6371,11,Male,30,Junior high school or below,han,1,2,,10807.5,Urban,4,3,3,3,0,0,1,2,0,,
5788,5787,6372,11,Male,42,Junior high school or below,han,1,2,,2062.5,Rural,5,5,5,4,0,0,2,1,0,,
5787,5788,6372,11,Female,42,4-year college/Bachelor's degree or above,han,1,2,,2062.5,Rural,5,5,5,5,3,0,5,1,0,,
5796,5797,6378,11,Female,39,Junior high school or below,han,1,2,,262.5,Rural,4,2,2,3,2,0,2,15,0,,
5797,5796,6378,11,Male,39,Junior high school or below,han,1,2,,262.5,Rural,5,5,5,3,2,0,3,15,0,,
5808,5809,6389,11,Male,26,Junior high school or below,han,1,2,,10872.19,Rural,5,3,2,5,4,0,3,3,1,50,50
5809,5808,6389,11,Female,28,Junior high school or below,han,1,2,,10872.19,Urban,4,5,4,2,3,0,1,3,1,50,50
5815,5814,6393,11,Female,29,Junior high school or below,han,1,1,,11833.33,Rural,4,4,4,5,3,0,5,5,0,,
5814,5815,6393,11,Male,26,Junior high school or below,han,1,1,,11833.33,Rural,3,3,3,4,0,0,3,5,0,,
5820,5819,6396,11,Female,31,Junior high school or below,han,1,2,,1766.667,Rural,5,5,5,3,2,0,1,3,1,63,63
5819,5820,6396,11,Male,32,Junior high school or below,han,1,2,,1766.667,Rural,4,4,4,4,1,0,5,3,1,63,63
5823,5822,6398,11,Male,49,Junior high school or below,han,1,2,,10316.67,Rural,4,5,5,3,1,0,4,15,0,,
5822,5823,6398,11,Female,50,Junior high school or below,han,1,2,,10316.67,Rural,5,5,5,5,2,0,5,15,0,,
5824,5825,6399,11,Male,25,Senior high school/secondary school/tec,han,1,1,,10316.67,Rural,5,5,5,3,0.5,0,2,3,1,50,50
5825,5824,6399,11,Female,25,Junior high school or below,han,1,1,,10316.67,Rural,4,4,4,4,2,0,2,3,1,50,50
5831,5830,6406,11,Male,33,Junior high school or below,han,1,2,,18320,Rural,5,5,5,5,0,0,5,4,0,,
5830,5831,6406,11,Female,33,Junior high school or below,han,1,2,,18320,Rural,3,2,2,3,3,0,4,4,0,,
5833,5832,6410,11,Female,31,Junior high school or below,han,1,2,,21100,Rural,1,5,1,5,2,0,1,4,0,,
5832,5833,6410,11,Male,31,Junior high school or below,han,1,2,,21100,Rural,1,3,4,5,0,0,1,4,0,,
5835,5834,6413,11,Female,42,Junior high school or below,han,1,2,,11875,Rural,5,5,5,5,5,0,5,9,0,,
5834,5835,6413,11,Male,45,Junior high school or below,han,1,2,,11875,Rural,5,5,5,4,1,0,1,9,0,,
5837,5836,6414,11,Female,39,Junior high school or below,han,1,2,,12775,Rural,4,5,3,5,3,0,4,8,0,,
5836,5837,6414,11,Male,43,Junior high school or below,han,0,2,,12775,Rural,5,5,5,3,0,0,3,8,0,,
5841,5840,6417,12,Male,36,Junior high school or below,han,1,2,,3700,Urban,4,4,4,5,0.5,0,5,6,0,,
5840,5841,6417,12,Female,36,Junior high school or below,han,1,2,,3700,Urban,3,3,3,3,1,0,3,6,0,,
5848,5849,6424,12,Male,39,Junior high school or below,han,1,2,,,Urban,5,5,5,3,0,0,3,9,1,61,61
5849,5848,6424,12,Female,40,Junior high school or below,han,1,2,,,Urban,3,5,2,5,2,0,5,9,1,61,61
5858,5859,6430,12,Female,48,Junior high school or below,han,1,1,,11220,Urban,5,3,5,5,1,0,3,23,0,,
5859,5858,6430,12,Male,47,Junior high school or below,han,1,1,,11220,Urban,5,5,5,1,1,0,5,23,0,,
5871,5872,6441,12,Female,41,Junior high school or below,han,1,2,,14580,Rural,4,5,4,5,2,0,5,2,0,,
5872,5871,6441,12,Male,43,Junior high school or below,han,1,2,,14580,Rural,5,4,4,4,2,0,3,2,0,,
5873,5874,6443,12,Male,45,Junior high school or below,han,1,2,,19833.33,Urban,5,5,5,5,4,0,5,13,0,,
5874,5873,6443,12,Female,45,Junior high school or below,han,1,2,,19833.33,Urban,5,5,5,4,1,0,4,13,0,,
5877,5876,6446,12,Female,25,Junior high school or below,han,1,2,,7244.333,Rural,5,5,5,1,2,0,1,2,1,61,61
5876,5877,6446,12,Male,25,Senior high school/secondary school/tec,han,1,2,,7244.333,Rural,5,4,5,3,1,0,4,2,1,61,61
5879,5878,6448,12,Female,31,Junior high school or below,han,1,2,,23193.67,Rural,5,4,4,5,2,0,5,8,1,57,57
5878,5879,6448,12,Male,33,Junior high school or below,han,1,2,,23193.67,Rural,5,4,5,5,0,0,3,8,1,57,57
5880,5881,6450,12,Male,49,Junior high school or below,han,1,4,,4871,Rural,4,3,3,4,1,0,3,11,0,,
5881,5880,6450,12,Female,48,Junior high school or below,han,1,4,,4871,Rural,2,3,2,5,2,0,4,11,0,,
5883,5884,6454,12,Male,27,Junior high school or below,han,1,2,,11329,Rural,5,4,5,4,0,0,4,0,1,59,59
5884,5883,6454,12,Female,27,Senior high school/secondary school/tec,han,1,2,,11329,Rural,3,3,1,3,8,0,2,0,1,59,59
5886,5885,6455,12,Female,36,Junior high school or below,han,1,4,,5483.333,Rural,5,5,4,3,4,0,3,3,0,,
5885,5886,6455,12,Male,37,Junior high school or below,han,1,4,,5483.333,Rural,5,5,5,5,2,0,5,3,0,,
5891,5892,6460,12,Male,50,Junior high school or below,han,1,3,,14640,Rural,5,5,5,3,0,0,4,18,0,,
5892,5891,6460,12,Female,47,Junior high school or below,han,1,3,,14640,Rural,4,4,4,3,3,0,5,18,0,,
5896,5895,6463,12,Female,39,Junior high school or below,han,1,2,,9328,Rural,5,5,5,5,3,0,5,7,0,,
5895,5896,6463,12,Male,42,Junior high school or below,han,1,2,,9328,Rural,5,4,5,4,2,0,2,7,0,,
5897,5898,6464,12,Male,46,Junior high school or below,han,1,2,,10642.5,Rural,5,5,5,4,0,0,4,11,0,,
5898,5897,6464,12,Female,46,Junior high school or below,han,1,2,,10642.5,Rural,5,4,5,4,3,0,4,11,0,,
5901,5902,6471,12,Male,32,4-year college/Bachelor's degree or above,han,1,1,,10760,Rural,5,4,4,5,2,0,4,2,1,57,57
5902,5901,6471,12,Female,31,4-year college/Bachelor's degree or above,han,1,1,,10760,Rural,5,5,4,4,2,0,4,2,1,57,57
5903,5904,6472,12,Female,46,Junior high school or below,han,1,2,,2566.667,Rural,5,2,4,4,4,0,5,16,0,,
5904,5903,6472,12,Male,47,Junior high school or below,han,1,2,,2566.667,Rural,5,5,5,5,0,0,5,16,0,,
5915,5916,6483,12,Male,25,Junior high school or below,han,1,0,,20732,Rural,5,5,5,4,0,0,4,,1,49,49
5916,5915,6483,12,Female,28,Junior high school or below,han,1,0,,20732,Rural,3,5,1,3,1,0,3,,1,49,49
5917,5918,6484,12,Male,36,Junior high school or below,han,1,2,,15510,Rural,5,5,5,5,2,0,2,8,0,,
5918,5917,6484,12,Female,33,Junior high school or below,han,1,2,,15510,Rural,5,5,3,5,5,0,5,8,0,,
5920,5919,6486,12,Female,46,Junior high school or below,han,1,2,,8533.333,Rural,5,5,5,5,3,0,5,25,0,,
5919,5920,6486,12,Male,46,Junior high school or below,han,1,2,,8533.333,Rural,3,5,5,5,2,0,5,25,0,,
5926,5925,6491,12,Female,37,Junior high school or below,han,1,4,,4803.75,Rural,5,5,5,5,4,0,5,6,1,73,73
5925,5926,6491,12,Male,37,Junior high school or below,han,1,4,,4803.75,Rural,4,2,5,3,1,0,3,6,1,73,73
5928,5927,6493,12,Female,32,Senior high school/secondary school/tec,han,1,2,,10348,Rural,3,3,2,2,6,0,2,4,1,60,60
5927,5928,6493,12,Male,30,Junior high school or below,han,1,2,,10348,Rural,4,5,5,5,0,0,2,4,1,60,60
5935,5934,6496,12,Male,33,Junior high school or below,.,,2,,5245,Rural,,,,,0,0,,9,0,,
5934,5935,6496,12,Female,34,Junior high school or below,han,1,2,,5245,Rural,4,4,4,5,4,0,5,9,0,,
5950,5951,6509,12,Male,27,Junior high school or below,han,1,1,,9844,Urban,3,3,5,3,0,0,3,6,1,61,61
5951,5950,6509,12,Female,28,Junior high school or below,han,1,1,,9844,Urban,5,5,3,1,2,0,5,6,1,61,61
5958,5959,6515,12,Female,49,Junior high school or below,han,1,2,,20000,Urban,,,,,2,0,,23,0,,
5959,5958,6515,12,Male,48,Junior high school or below,han,1,2,,20000,Urban,,,,,0,0,,23,0,,
5960,5961,6519,12,Male,27,Senior high school/secondary school/tec,han,1,1,,8337.5,Urban,5,5,5,3,,0,3,3,1,58,58
5961,5960,6519,12,Female,26,Junior high school or below,han,1,1,,8337.5,Urban,5,4,4,3,3,0,3,3,1,58,58
5966,5967,6522,12,Male,42,Junior high school or below,han,1,2,,4612.5,Urban,5,5,5,5,2,0,5,7,0,,
5967,5966,6522,12,Female,41,Junior high school or below,han,1,2,,4612.5,Urban,5,5,5,5,2,0,5,7,0,,
5969,5968,6523,12,Male,38,Junior high school or below,han,1,2,,22226.2,Urban,5,5,5,5,1,0,3,15,1,69,69
5968,5969,6523,12,Female,38,Junior high school or below,han,1,2,,22226.2,Urban,5,5,4,5,8,0,5,15,1,69,69
5984,5985,6538,14,Male,30,4-year college/Bachelor's degree or above,.,,1,,30000,Urban,,,,,0,0,,2,1,60,60
